100000, 9.363446428778367
108389.05322126338, 9.115276982749107
115915.08064259778, 8.874029497261281
122310.44798258576, 8.755300966986159
132571.1365590108, 8.637490348640657
139885.46625860134, 8.409214516096961
151620.53247184813, 8.296060808911225
162148.351020932, 8.184747393200965
178126.63470193392, 7.967508985803156
198324.3745300776, 7.755735426211235
214961.91186014394, 7.550176866239479
242571.4309463996, 7.3492105634629015
270076.55200925603, 7.153871156379923
292733.4176954662, 7.057609247431832
321579.702973098, 6.870287181240546
339322.17718953226, 6.778367371885794
362883.1174717777, 6.687417794431741
398642.0342754516, 6.509921297414262
420636.25825578487, 6.422822940564396
455923.65782879357, 6.336397957002461
500850.8957303882, 6.168218178850552
542867.5439323848, 6.004735288220861
596362.3316594637, 5.923706110845885
637770.9345370793, 5.844224055922454
686648.8450042999, 5.689438751946511
739272.693083705, 5.612991066212674
801290.6727567657, 5.5374631145441064
868511.3737513521, 5.3906978007254445
941371.2551280786, 5.318161009173457
993309.4062855835, 5.247007601290319
1062280.1520149885, 5.1766052318031095
1136039.9027979735, 5.1071474947628195
1198718.4813832634, 5.038817305400861
1264855.2168552931, 4.9714013278925915
1352680.8298961066, 4.90469693945804
1466157.944629921, 4.838699736002253
1547050.0820668188, 4.7739611966188225
1676832.9368110031, 4.709723162694938
1793264.3502091283, 4.64652987320914
1917780.2147939452, 4.584184487453155
2106760.4672408877, 4.462511711320892
2222996.482526191, 4.402806314016975
2377350.930579806, 4.343731119076564
2542423.027456177, 4.28544857282618
2792956.2959971717, 4.227619816707647
3027258.8861150066, 4.17073330799549
3194281.43833703, 4.114931708960842
3416077.3575919745, 4.059719106921223
3604552.1396695394, 4.005402803032067
3906939.9370546048, 3.9515064283983055
4234695.207696927, 3.8983352790019334
4589946.042428913, 3.845879596271087
5042244.567111126, 3.7438028041111138
5539113.1049348125, 3.69328313140109
6003792.251293793, 3.6435866137055775
6507453.578548917, 3.594558808313776
7053367.322602393, 3.5461907170872684
7748414.193429368, 3.4520682247610095
8511951.776642513, 3.4054852806230076
9226023.941353327, 3.359661347420766
9999999.99999998, 3.314454017339985
10838905.322126338, 3.26985499341917
11906983.43046368, 3.2257308734480596
12733748.506269917, 3.1824492329253857
14177625.44133369, 3.097860862397273
15574704.84299459, 3.0560576678760096
17812663.470193356, 3.0144675128211036
19049491.265432164, 2.9740205244095304
21209508.879201837, 2.9337745741053007
22988785.86704671, 2.856017605411303
25595479.22699528, 2.817368530305069
27742697.601585384, 2.7794582483040315
30070047.26839654, 2.742058083976966
32592639.53740145, 2.705161173221903
35326853.41440866, 2.6687607442996732
38290441.9487411, 2.632850116591077
41502647.50247803, 2.5974226993707883
44984326.689694345, 2.5624719905977424
48758085.79691979, 2.5279915757218077
52143618.558888845, 2.4940719379971075
56517974.471286714, 2.4605119086706964
59636233.165946245, 2.4275919186333574
63777093.45370781, 2.427120800410953
69127387.76651424, 2.394461660151373
73927269.3083705, 2.362333676483217
81212146.85003902, 2.2996329502460546
88025077.07141937, 2.299097418082032
94137125.51280788, 2.2682489958546475
100673565.92740116, 2.23781448612459
109119124.95279495, 2.207702636246789
118273186.41966182, 2.1779959689740185
128195186.9748913, 2.148689032202071
140827687.09670553, 2.119694164592252
154705008.20668125, 2.091090559903736
167683293.6811003, 2.0629530152542013
181750334.4311752, 2.035194087118978
202358964.77251473, 2.007652811119912
222299648.2526182, 1.9805611163271832
244205309.45486447, 1.953835002636266
261161780.61843172, 1.9276191813100654
290774857.3310327, 1.901533663358945
310964899.449407, 1.8760196016817243
341607735.7591974, 1.8507041934635151
365327374.5073602, 1.8258721424469113
406751764.94029784, 1.8011635168998883
446833548.3629711, 1.7768582326388969
497499905.87555456, 1.7528128881157132
539235437.7551901, 1.7292271803289083
600379225.1293769, 1.7058264033023072
659541279.5992304, 1.682807618365152
714870548.5610143, 1.6601638957993974
795929562.4181988, 1.63769771807842
862700517.0132302, 1.61566099066524
947712011.1529739, 1.593858917017255
999999999.999996, 1.5936114584398506
